standardized_state,state_name,record_type,source_name,coverage_scope,refresh_date
MO,Missouri,DOC,Missouri Department Of Corrections,Perry,2024-05-02
MO,Missouri,DOC,Missouri Department Of Corrections,Vernon,2024-05-02
MO,Missouri,ARREST,Missouri State Highway Patrol,Cooper,2024-05-02
MO,Missouri,ARREST,Missouri State Highway Patrol,Jackson,2024-05-02
MO,Missouri,ARREST,Pike County,STATEWIDE,2024-05-02
MO,Missouri,ARREST,Missouri State Highway Patrol,Cape Girardeau,2024-05-02
MO,Missouri,ARREST,Missouri State Highway Patrol,Benton,2024-05-02
MO,Missouri,ARREST,Missouri State Highway Patrol,Pemiscot,2024-05-02
MO,Missouri,ARREST,Missouri State Highway Patrol,Laclede,2024-05-02
MO,Missouri,ARREST,Webster County,STATEWIDE,2024-05-02
MO,Missouri,ARREST,Ozark County,STATEWIDE,2024-05-02
MO,Missouri,ARREST,Pemiscot County,STATEWIDE,2024-05-02
MO,Missouri,ARREST,Livingston County,STATEWIDE,2024-05-02
MO,Missouri,ARREST,Missouri State Highway Patrol,Callaway,2024-05-02
MO,Missouri,DOC,Missouri Department Of Corrections,Ripely,2024-05-02
MO,Missouri,ARREST,Missouri State Highway Patrol,Moniteau,2024-05-02
MO,Missouri,ARREST,Missouri State Highway Patrol,Shannon,2024-05-02
MO,Missouri,ARREST,Missouri State Highway Patrol,De Kalb,2024-05-02
MO,Missouri,DOC,Missouri Department Of Corrections,Scott,2024-05-02
MO,Missouri,ARREST,Missouri State Highway Patrol,Lincoln,2024-05-02
MO,Missouri,ARREST,Reynolds County,STATEWIDE,2024-05-02
MO,Missouri,DOC,Missouri Department Of Corrections,Shelby,2024-05-02
MO,Missouri,ARREST,Missouri State Highway Patrol,Montgomery,2024-05-02
MO,Missouri,ARREST,Missouri State Highway Patrol,Reynolds,2024-05-02
MO,Missouri,DOC,Missouri Department Of Corrections,Lincoln,2024-05-02
MO,Missouri,ARREST,Maries County,STATEWIDE,2024-05-02
MO,Missouri,COURT,Missouri Administrative Office Of The Courts,Henry,2024-05-02
MO,Missouri,COURT,Missouri Administrative Office Of The Courts,Taney,2024-05-31
MO,Missouri,ARREST,Carter County,STATEWIDE,2024-05-02
MO,Missouri,ARREST,Shelby County,STATEWIDE,2024-05-02
MO,Missouri,ARREST,Missouri State Highway Patrol,Camden,2024-05-02
MO,Missouri,ARREST,Missouri State Highway Patrol,Audrain,2024-05-02
MO,Missouri,ARREST,Warren County,Warren,2024-05-02
MO,Missouri,ARREST,Missouri State Highway Patrol,Greene,2024-05-02
MO,Missouri,DOC,Missouri Department Of Corrections,Mississippi,2024-05-02
MO,Missouri,ARREST,Laclede County,Laclede,2024-05-02
MO,Missouri,ARREST,Missouri State Highway Patrol,Buchanan,2024-05-02
MO,Missouri,ARREST,Cass County,Cass,2024-05-02
MO,Missouri,DOC,Missouri Department Of Corrections,Morgan,2024-05-02
MO,Missouri,DOC,Missouri Department Of Corrections,Crawford,2024-05-02
MO,Missouri,DOC,Missouri Department Of Corrections,Barton,2024-05-02
MO,Missouri,ARREST,Howard County,STATEWIDE,2024-05-02
MO,Missouri,ARREST,Missouri State Highway Patrol,Gasconade,2024-05-02
MO,Missouri,ARREST,Missouri State Highway Patrol,Pettis,2024-05-02
MO,Missouri,ARREST,Missouri State Highway Patrol,Ste. Genevieve,2024-05-02
MO,Missouri,ARREST,Missouri State Highway Patrol,Wright,2024-05-02
MO,Missouri,DOC,Missouri Department Of Corrections,Buchanan,2024-05-02
MO,Missouri,ARREST,Cass County,STATEWIDE,2024-05-02
MO,Missouri,ARREST,Mercer County,STATEWIDE,2024-05-02
MO,Missouri,ARREST,Washington County,STATEWIDE,2024-05-02
MO,Missouri,ARREST,Missouri State Highway Patrol,Newton,2024-05-02
MO,Missouri,DOC,Missouri Department Of Corrections,Bollinger,2024-05-02
MO,Missouri,ARREST,Missouri State Highway Patrol,Washington,2024-05-02
MO,Missouri,DOC,Missouri Department Of Corrections,Daviess,2024-05-02
MO,Missouri,DOC,Missouri Department Of Corrections,Marion,2024-05-02
MO,Missouri,ARREST,Holt County,STATEWIDE,2024-05-02
MO,Missouri,DOC,Missouri Department Of Corrections,Miller,2024-05-02
MO,Missouri,DOC,Missouri Department Of Corrections,Carroll,2024-05-02
MO,Missouri,DOC,Missouri Department Of Corrections,Polk,2024-05-02
MO,Missouri,ARREST,Missouri State Highway Patrol,Ozark,2024-05-02
MO,Missouri,ARREST,Taney County,STATEWIDE,2024-05-02
MO,Missouri,DOC,Missouri Department Of Corrections,Macon,2024-05-02
MO,Missouri,DOC,Missouri Department Of Corrections,Saline,2024-05-02
MO,Missouri,DOC,Missouri Department Of Corrections,Texas,2024-05-02
MO,Missouri,DOC,Missouri Department Of Corrections,Benton,2024-05-02
MO,Missouri,SOR,Missouri Sex Offender Registry,STATEWIDE,2024-05-02
MO,Missouri,ARREST,Missouri State Highway Patrol,St. Charles,2024-05-02
MO,Missouri,ARREST,Missouri State Highway Patrol,Sullivan,2024-05-02
MO,Missouri,ARREST,Missouri State Highway Patrol,Lawrence,2024-05-02
MO,Missouri,DOC,Missouri Department Of Corrections,St. Louis,2024-05-02
MO,Missouri,ARREST,Franklin County,STATEWIDE,2024-05-02
MO,Missouri,ARREST,Missouri State Highway Patrol,Cass,2024-05-02
MO,Missouri,ARREST,Bollinger County,STATEWIDE,2024-05-02
MO,Missouri,ARREST,Barry County,STATEWIDE,2024-05-02
MO,Missouri,ARREST,Gentry County,STATEWIDE,2024-05-02
MO,Missouri,ARREST,Scotland County,STATEWIDE,2024-05-02
MO,Missouri,ARREST,Texas County,STATEWIDE,2024-05-02
MO,Missouri,ARREST,Missouri State Highway Patrol,Boone,2024-05-02
MO,Missouri,WARRANT,Mo Jefferson Most Wanted,STATEWIDE,2024-05-02
MO,Missouri,COURT,Missouri Administrative Office Of The Courts,Douglas,2024-05-02
MO,Missouri,ARREST,Laclede County,STATEWIDE,2024-05-02
MO,Missouri,COURT,Missouri Administrative Office Of The Courts,St. Charles,2024-05-31
MO,Missouri,DOC,Missouri Department Of Corrections,Laclede,2024-05-02
MO,Missouri,DOC,Missouri Department Of Corrections,Monroe,2024-05-02
MO,Missouri,ARREST,Missouri State Highway Patrol,Atchison,2024-05-02
MO,Missouri,ARREST,Missouri State Highway Patrol,St. Francois,2024-05-02
MO,Missouri,DOC,Missouri Department Of Corrections,Stone,2024-05-02
MO,Missouri,WARRANT,Mo Saline Most Wanted,STATEWIDE,2024-05-02
MO,Missouri,ARREST,Osage County,STATEWIDE,2024-05-02
MO,Missouri,DOC,Missouri Department Of Corrections,Christian,2024-05-02
MO,Missouri,ARREST,Monroe County,STATEWIDE,2024-05-02
MO,Missouri,COURT,Missouri Administrative Office Of The Courts,Perry,2024-05-31
MO,Missouri,DOC,Missouri Department Of Corrections,Lewis,2024-05-02
MO,Missouri,ARREST,Scott County,STATEWIDE,2024-05-02
MO,Missouri,DOC,Missouri Department Of Corrections,Linn,2024-05-02
MO,Missouri,WARRANT,Mo Eastern District Most Wanted,STATEWIDE,2024-05-02
MO,Missouri,ARREST,Randolph County,STATEWIDE,2024-05-02
MO,Missouri,ARREST,St. Louis County,STATEWIDE,2024-05-02
MO,Missouri,ARREST,Missouri State Highway Patrol,Taney,2024-05-02
MO,Missouri,ARREST,Perry County,STATEWIDE,2024-05-02
MO,Missouri,ARREST,Missouri State Highway Patrol,Harrison,2024-05-02
MO,Missouri,ARREST,Missouri State Highway Patrol,Howell,2024-05-02
MO,Missouri,DOC,Missouri Department Of Corrections,Farmington,2024-05-02
MO,Missouri,DOC,Missouri Department Of Corrections,Webster,2024-05-02
MO,Missouri,ARREST,Gasconade County,Gasconade,2024-05-02
MO,Missouri,ARREST,Missouri State Highway Patrol,Layfayette,2024-05-02
MO,Missouri,ARREST,Missouri State Highway Patrol,Barry,2024-05-02
MO,Missouri,DOC,Missouri Department Of Corrections,St. Louis City,2024-05-02
MO,Missouri,DOC,Missouri Department Of Corrections,Jasper,2024-05-02
MO,Missouri,ARREST,Lafayette County,STATEWIDE,2024-05-02
MO,Missouri,DOC,Missouri Department Of Corrections,Butler,2024-05-02
MO,Missouri,ARREST,Stoddard County,STATEWIDE,2024-05-02
MO,Missouri,ARREST,Macon County,Macon,2024-05-02
MO,Missouri,ARREST,Missouri State Highway Patrol,Jasper,2024-05-02
MO,Missouri,ARREST,Missouri State Highway Patrol,Stoddard,2024-05-02
MO,Missouri,DOC,Missouri Department Of Corrections,Mcdonald,2024-05-02
MO,Missouri,DOC,Missouri Department Of Corrections,Moniteau,2024-05-02
MO,Missouri,DOC,Missouri Department Of Corrections,Howard,2024-05-02
MO,Missouri,DOC,Missouri Department Of Corrections,Jefferson,2024-05-02
MO,Missouri,ARREST,Sullivan County,STATEWIDE,2024-05-02
MO,Missouri,DOC,Missouri Department Of Corrections,Andrew,2024-05-02
MO,Missouri,ARREST,Jasper County,STATEWIDE,2024-05-02
MO,Missouri,DOC,Missouri Department Of Corrections,Cooper,2024-05-02
MO,Missouri,DOC,Missouri Department Of Corrections,Ste. Genevieve,2024-05-02
MO,Missouri,DOC,Missouri Department Of Corrections,Wayne,2024-05-02
MO,Missouri,DOC,Missouri Department Of Corrections,Phelps,2024-05-02
MO,Missouri,DOC,Missouri Department Of Corrections,Cass,2024-05-02
MO,Missouri,ARREST,Missouri State Highway Patrol,Nodaway,2024-05-02
MO,Missouri,ARREST,Ralls County,STATEWIDE,2024-05-02
MO,Missouri,DOC,Missouri Department Of Corrections,Cape Girardeau,2024-05-02
MO,Missouri,DOC,Missouri Department Of Corrections,Ray,2024-05-02
MO,Missouri,COURT,Missouri Administrative Office Of The Courts,Crawford,2024-05-31
MO,Missouri,ARREST,Lawrence County,STATEWIDE,2024-05-02
MO,Missouri,ARREST,Cedar County,STATEWIDE,2024-05-02
MO,Missouri,ARREST,Shannon County,STATEWIDE,2024-05-02
MO,Missouri,ARREST,Missouri State Highway Patrol,St. Louis,2024-05-02
MO,Missouri,DOC,Missouri Department Of Corrections,STATEWIDE,2024-05-02
MO,Missouri,DOC,Missouri Department Of Corrections,Barry,2024-05-02
MO,Missouri,ARREST,Linn County,STATEWIDE,2024-05-02
MO,Missouri,ARREST,Missouri State Highway Patrol,Stone,2024-05-02
MO,Missouri,COURT,Missouri Administrative Office Of The Courts,Clay,2024-05-31
MO,Missouri,DOC,Missouri Department Of Corrections,Callaway,2024-05-02
MO,Missouri,ARREST,Iron County,STATEWIDE,2024-05-02
MO,Missouri,ARREST,Missouri State Highway Patrol,St. Louis City,2024-05-02
MO,Missouri,DOC,Missouri Department Of Corrections,Audrain,2024-05-02
MO,Missouri,ARREST,Missouri State Highway Patrol,Crawford,2024-05-02
MO,Missouri,ARREST,Missouri State Highway Patrol,Daviess,2024-05-02
MO,Missouri,DOC,Missouri Department Of Corrections,Grundy,2024-05-02
MO,Missouri,COURT,Missouri Administrative Office Of The Courts,Audrain,2024-05-31
MO,Missouri,DOC,Missouri Department Of Corrections,Clay,2024-05-02
MO,Missouri,DOC,Missouri Department Of Corrections,Cole,2024-05-02
MO,Missouri,ARREST,Carroll County,STATEWIDE,2024-05-02
MO,Missouri,ARREST,Dekalb County,STATEWIDE,2024-05-02
MO,Missouri,ARREST,Greene County,STATEWIDE,2024-05-02
MO,Missouri,DOC,Missouri Department Of Corrections,Livingston,2024-05-02
MO,Missouri,ARREST,Audrain County,STATEWIDE,2024-05-02
MO,Missouri,COURT,Missouri Administrative Office Of The Courts,Saline,2024-05-02
MO,Missouri,ARREST,Dunklin County,STATEWIDE,2024-05-02
MO,Missouri,COURT,Missouri Administrative Office Of The Courts,Cass,2024-05-31
MO,Missouri,ARREST,Montgomery County,STATEWIDE,2024-05-02
MO,Missouri,DOC,Missouri Department Of Corrections,Ralls,2024-05-02
MO,Missouri,COURT,Missouri Administrative Office Of The Courts,Greene,2024-05-31
MO,Missouri,COURT,Missouri Administrative Office Of The Courts,Platte,2024-05-31
MO,Missouri,ARREST,Jackson County,STATEWIDE,2024-05-02
MO,Missouri,ARREST,Missouri State Highway Patrol,Pulaski,2024-05-02
MO,Missouri,ARREST,Butler County,STATEWIDE,2024-05-02
MO,Missouri,ARREST,Boone County,STATEWIDE,2024-05-02
MO,Missouri,ARREST,Schuyler County,STATEWIDE,2024-05-02
MO,Missouri,ARREST,St Francois County,STATEWIDE,2024-05-02
MO,Missouri,DOC,Missouri Department Of Corrections,Randolph,2024-05-02
MO,Missouri,ARREST,Missouri State Highway Patrol,Caldwell,2024-05-02
MO,Missouri,ARREST,Ripley County,STATEWIDE,2024-05-02
MO,Missouri,ARREST,Missouri State Highway Patrol,Adair,2024-05-02
MO,Missouri,ARREST,Mcdonald County,STATEWIDE,2024-05-02
MO,Missouri,DOC,Missouri Department Of Corrections,Platte,2024-05-02
MO,Missouri,DOC,Missouri Department Of Corrections,Washington,2024-05-02
MO,Missouri,DOC,Missouri Department Of Corrections,Clinton,2024-05-02
MO,Missouri,DOC,Missouri Department Of Corrections,Dallas,2024-05-02
MS,Mississippi,DOC,Mississippi Department Of Corrections,Carroll,2024-05-02
MS,Mississippi,DOC,Mississippi Department Of Corrections,Panola,2024-05-02
MS,Mississippi,DOC,Mississippi Department Of Corrections,Union,2024-05-02
MS,Mississippi,DOC,Mississippi Department Of Corrections,Washington,2024-05-02
MS,Mississippi,ARREST,Hancock County,STATEWIDE,2024-05-02
MS,Mississippi,DOC,Mississippi Department Of Corrections,Lee,2024-05-02
MS,Mississippi,ARREST,Lee County,STATEWIDE,2024-05-02
MS,Mississippi,DOC,Mississippi Department Of Corrections,Marion,2024-05-02
MS,Mississippi,DOC,Mississippi Department Of Corrections,Sunflower,2024-05-02
MS,Mississippi,ARREST,Kemper County,STATEWIDE,2024-05-02
MS,Mississippi,DOC,Mississippi Department Of Corrections,Yazoo,2024-05-02
MS,Mississippi,DOC,Mississippi Department Of Corrections,Tate,2024-05-02
MS,Mississippi,DOC,Mississippi Department Of Corrections,Bolivar,2024-05-02
MS,Mississippi,DOC,Mississippi Department Of Corrections,Chicasaw,2024-05-02
MS,Mississippi,ARREST,Perry County,STATEWIDE,2024-05-02
MS,Mississippi,DOC,Mississippi Department Of Corrections,Neshoba,2024-05-02
MS,Mississippi,DOC,Mississippi Department Of Corrections,Madison,2024-05-02
MS,Mississippi,DOC,Mississippi Department Of Corrections,Adams,2024-05-02
MS,Mississippi,DOC,Mississippi Department Of Corrections,Jasper,2024-05-02
MS,Mississippi,DOC,Mississippi Department Of Corrections,Pearl River,2024-05-02
MS,Mississippi,ARREST,Statewide County,STATEWIDE,2024-05-02
MS,Mississippi,DOC,Mississippi Department Of Corrections,Yalobusha,2024-05-02
MS,Mississippi,WARRANT,Ms Waynesboro County Warrants,Wayne,2024-05-02
MS,Mississippi,COURT,Uncategorized,STATEWIDE,2024-05-02
MS,Mississippi,DOC,Mississippi Department Of Corrections,Hancock,2024-05-02
MS,Mississippi,DOC,Mississippi Department Of Corrections,Tunica,2024-05-02
MS,Mississippi,DOC,Mississippi Department Of Corrections,Greene,2024-05-02
MS,Mississippi,DOC,Mississippi Department Of Corrections,Jones,2024-05-02
MS,Mississippi,SOR,Sex Offender Registry S2,STATEWIDE,2024-05-02
MS,Mississippi,DOC,Mississippi Department Of Corrections,Tallahatchie,2024-05-02
MS,Mississippi,DOC,Mississippi Department Of Corrections,Hinds,2024-05-02
MS,Mississippi,DOC,Mississippi Department Of Corrections,Pike,2024-05-02
MS,Mississippi,ARREST,Madison County,STATEWIDE,2024-05-02
MS,Mississippi,DOC,Mississippi Department Of Corrections,Simpson,2024-05-02
MS,Mississippi,COURT,Hinds County - Justice Court,Hinds,2024-05-02
MS,Mississippi,DOC,Mississippi Department Of Corrections,Lauderdale,2024-05-02
MS,Mississippi,DOC,Mississippi Department Of Corrections,Jefferson Davis,2024-05-02
MS,Mississippi,DOC,Mississippi Department Of Corrections,Tippah,2024-05-02
MS,Mississippi,DOC,Mississippi Department Of Corrections,Jackson,2024-05-02
MS,Mississippi,COURT,Uncategorized,Hinds,2024-05-02
MS,Mississippi,DOC,Mississippi Department Of Corrections,Claiborn,2024-05-02
MS,Mississippi,DOC,Mississippi Department Of Corrections,Alcorn,2024-05-02
MS,Mississippi,WARRANT,Ms Wayne County Warrants-Most Wanted,STATEWIDE,2024-05-02
MS,Mississippi,DOC,Mississippi Department Of Corrections,Wayne,2024-05-02
MS,Mississippi,ARREST,Pearl River County,STATEWIDE,2024-05-02
MS,Mississippi,DOC,Mississippi Department Of Corrections,Leflore,2024-05-02
MS,Mississippi,DOC,Mississippi Department Of Corrections,Copiah,2024-05-02
MS,Mississippi,DOC,Mississippi Department Of Corrections,Prentiss,2024-05-02
MS,Mississippi,ARREST,Clay County,STATEWIDE,2024-05-02
MS,Mississippi,DOC,Mississippi Department Of Corrections,Forrest,2024-05-02
MS,Mississippi,DOC,Mississippi Department Of Corrections,Winston,2024-05-02
MS,Mississippi,DOC,Mississippi Department Of Corrections,Lowndes,2024-05-02
MS,Mississippi,DOC,Mississippi Department Of Corrections,Montgomery,2024-05-02
MS,Mississippi,DOC,Mississippi Department Of Corrections,Newton,2024-05-02
MS,Mississippi,DOC,Mississippi Department Of Corrections,Clay,2024-05-02
MS,Mississippi,DOC,Mississippi Department Of Corrections,Pontotoc,2024-05-02
MS,Mississippi,ARREST,Desoto County,STATEWIDE,2024-05-02
MS,Mississippi,DOC,Mississippi Department Of Corrections,Tishomingo,2024-05-02
MS,Mississippi,ARREST,Tunica County,STATEWIDE,2024-05-02
MS,Mississippi,WARRANT,Ms Oktibbeha Most Wanted,STATEWIDE,2024-05-02
MS,Mississippi,DOC,Mississippi Department Of Corrections,Humphrey'S,2024-05-02
MS,Mississippi,COURT,Harrison County Clerk Of Courts,Harrison,2024-05-02
MS,Mississippi,DOC,Mississippi Department Of Corrections,Warren,2024-05-02
MS,Mississippi,DOC,Mississippi Department Of Corrections,Webster,2024-05-02
MS,Mississippi,COURT,Harrison County Circuit Court,Harrison,2024-05-02
MS,Mississippi,DOC,Mississippi Department Of Corrections,Coahoma,2024-05-02
MS,Mississippi,DOC,Mississippi Dept Of Corrections,STATEWIDE,2024-05-02
MS,Mississippi,DOC,Mississippi Department Of Corrections,STATEWIDE,2024-05-02
MS,Mississippi,DOC,Mississippi Department Of Corrections,Stone,2024-05-02
MS,Mississippi,COURT,Hinds County - Justice Court,STATEWIDE,2024-05-02
MS,Mississippi,ARREST,Lamar County,STATEWIDE,2024-05-02
MS,Mississippi,ARREST,Forrest County,STATEWIDE,2024-05-02
MS,Mississippi,DOC,Mississippi Department Of Corrections,Perry,2024-05-02
MS,Mississippi,ARREST,Jackson County,STATEWIDE,2024-05-02
MS,Mississippi,DOC,Mississippi Department Of Corrections,Covington,2024-05-02
MS,Mississippi,COURT,Harrison County Circuit Court,STATEWIDE,2024-05-02
MS,Mississippi,WARRANT,Ms Gulfport Most Wanted,STATEWIDE,2024-05-02
MS,Mississippi,ARREST,Jones County,STATEWIDE,2024-05-02
MS,Mississippi,DOC,Mississippi Department Of Corrections,Amite,2024-05-02
MS,Mississippi,COURT,Lafayette County Clerk Of Courts,Lafayette,2024-05-02
MS,Mississippi,DOC,Mississippi Department Of Corrections,George,2024-05-02
MS,Mississippi,DOC,Mississippi Department Of Corrections,Lamar,2024-05-02
MS,Mississippi,DOC,Mississippi Department Of Corrections,Attala,2024-05-02
MS,Mississippi,DOC,Mississippi Department Of Corrections,Oktibbeha,2024-05-02
MS,Mississippi,DOC,Mississippi Department Of Corrections,Calhoun,2024-05-02
MS,Mississippi,DOC,Mississippi Department Of Corrections,Itawamba,2024-05-02
MS,Mississippi,DOC,Mississippi Department Of Corrections,Rankin,2024-05-02
MS,Mississippi,ARREST,Uncategorized,STATEWIDE,2024-05-02
MS,Mississippi,DOC,Mississippi Department Of Corrections,Clarke,2024-05-02
MS,Mississippi,DOC,Mississippi Department Of Corrections,Walthall,2024-05-02
MS,Mississippi,ARREST,Yazoo County,STATEWIDE,2024-05-02
MS,Mississippi,DOC,Mississippi Department Of Corrections,Grenada,2024-05-02
MS,Mississippi,SOR,Mississippi Sex Offender Registry,STATEWIDE,2024-05-02
MS,Mississippi,ARREST,Hinds County,STATEWIDE,2024-05-02
MS,Mississippi,ARREST,Adams County,STATEWIDE,2024-05-02
MS,Mississippi,DOC,Mississippi Department Of Corrections,Lafayette,2024-05-02
MS,Mississippi,DOC,Mississippi Department Of Corrections,Marshall,2024-05-02
MS,Mississippi,DOC,Mississippi Department Of Corrections,Harrison,2024-05-02
MS,Mississippi,ARREST,Harrison County,STATEWIDE,2024-05-02
MS,Mississippi,ARREST,Lincoln County,STATEWIDE,2024-05-02
MS,Mississippi,DOC,Mississippi Department Of Corrections,De Soto,2024-05-02
MS,Mississippi,DOC,Mississippi Department Of Corrections,Leake,2024-05-02
MS,Mississippi,DOC,Mississippi Department Of Corrections,Scott,2024-05-02
MS,Mississippi,DOC,Mississippi Department Of Corrections,Holmes,2024-05-02
MS,Mississippi,DOC,Mississippi Department Of Corrections,Lincoln,2024-05-02
MS,Mississippi,DOC,Mississippi Department Of Corrections,Monroe,2024-05-02
MS,Mississippi,DOC,Mississippi Department Of Corrections,Quitman,2024-05-02
MS,Mississippi,DOC,Mississippi Department Of Corrections,Lawrence,2024-05-02
MS,Mississippi,ARREST,Marion County,STATEWIDE,2024-05-02
MT,Montana,ARREST,Missoula County,STATEWIDE,2024-05-02
MT,Montana,DOC,Mt Dept Of Corrections,Lincoln,2024-05-02
MT,Montana,ARREST,Comanche County,STATEWIDE,2024-05-02
MT,Montana,WARRANT,Mt Flathead Most Wanted,STATEWIDE,2024-05-02
MT,Montana,DOC,Mt Dept Of Corrections,Big Horn,2024-05-02
MT,Montana,DOC,Mt Dept Of Corrections,Phillips,2024-05-02
MT,Montana,WARRANT,Mt Kalispell Most Wanted,STATEWIDE,2024-05-02
MT,Montana,WARRANT,Mt Doc Most Wanted,STATEWIDE,2024-05-02
MT,Montana,ARREST,Oklahoma County,STATEWIDE,2024-05-02
MT,Montana,DOC,Mt Dept Of Corrections,Meagher,2024-05-02
MT,Montana,ARREST,Ravalli County,Ravalli,2024-05-02
MT,Montana,ARREST,Hancock County,STATEWIDE,2024-05-02
MT,Montana,ARREST,Valley County,STATEWIDE,2024-05-02
MT,Montana,DOC,Mt Dept Of Corrections,Powell,2024-05-02
MT,Montana,ARREST,Lancaster County,STATEWIDE,2024-05-02
MT,Montana,DOC,Mt Dept Of Corrections,Stark,2024-05-02
MT,Montana,ARREST,Uncategorized,STATEWIDE,2024-05-02
MT,Montana,DOC,Mt Dept Of Corrections,Liberty,2024-05-02
