State,Record Type,Source Name,Coverage Level,Last Refresh,Record Count
IN,Warrant,In Noble County Most Wanted,Noble,2024-05-02 00:00:00,1808
IN,Court,Indiana Administrative Office Of The Courts,Fountain,2025-01-14 00:00:00,3652
IN,Arrest,Indiana Arrest,Knox County,2025-07-24 00:00:00,364
IN,Arrest,Huntington County,,2025-07-07 00:00:00,3745
IN,Arrest,Washington County,,2024-05-02 00:00:00,331
IN,DOC,Indiana Department Of Corrections,Decatur,2024-05-02 00:00:00,1103
IN,DOC,Indiana Department Of Corrections,Warrick,2024-05-02 00:00:00,984
IN,Arrest,Montgomery County,,2024-05-02 00:00:00,570
IN,Warrant,In Wells County Most Wanted,,2024-05-02 00:00:00,844
IN,DOC,Indiana Department Of Corrections,Marshall,2024-05-02 00:00:00,2059
IN,Court,Indiana Administrative Office Of The Courts,Randolph,2024-05-02 00:00:00,890
IN,Arrest,Indiana Arrest,Perry County,2025-07-24 00:00:00,106
IN,Arrest,Indiana Arrest,Monroe County,2025-07-24 00:00:00,632
IN,DOC,Indiana Department Of Corrections,Hendricks,2024-05-02 00:00:00,3598
IN,Court,Indiana Administrative Office Of The Courts,Bartholomew,2024-05-02 00:00:00,5833
IN,Court,Indiana Administrative Office Of The Courts,Marion,2024-10-14 00:00:00,112437
IN,Arrest,Hendricks County,Hendricks,2024-05-02 00:00:00,1218
IN,Court,Indiana Administrative Office Of The Courts,Floyd,2025-01-14 00:00:00,75593
IN,Court,Indiana Administrative Office Of The Courts,Porter,2025-01-14 00:00:00,32864
IN,Arrest,Lawrence County,,2025-07-07 00:00:00,2186
IN,Court,Indiana Administrative Office Of The Courts,Tippecanoe,2025-02-14 00:00:00,5613
IN,Court,Indiana Administrative Office Of The Courts,Tipton,2024-05-02 00:00:00,4853
IN,Arrest,Posey County,,2025-07-07 00:00:00,2422
IN,Court,Indiana Administrative Office Of The Courts,Laporte,2024-05-02 00:00:00,11521
IN,Arrest,Indiana Arrest,Dearborn County,2025-07-24 00:00:00,334
IN,Arrest,Indiana Arrest,Steuben County,2025-07-24 00:00:00,352
IN,DOC,Indiana Department Of Corrections,Wells,2024-05-02 00:00:00,1056
IN,Court,Indiana Administrative Office Of The Courts,Dearborn,2025-07-16 00:00:00,26485
IN,Warrant,In Indianapolis Fbi Most Wanted,,2024-05-02 00:00:00,5
IN,Arrest,St. Joseph County,St. Joseph,2025-03-09 00:00:00,96792
IN,Arrest,Starke County,Starke,2025-07-07 00:00:00,8929
IN,Court,Indiana Administrative Office Of The Courts,Fulton,2025-07-16 00:00:00,31934
IN,Court,Indiana Administrative Office Of The Courts,Dubois,2025-07-16 00:00:00,7158
IN,Arrest,Vigo County,Vigo,2024-05-02 00:00:00,3716
IN,Arrest,Hancock County,Hancock,2025-07-07 00:00:00,93354
IN,Court,Indiana Administrative Office Of The Courts,Grant,2025-07-16 00:00:00,52426
IN,Court,Indiana Administrative Office Of The Courts,Elkhart,2025-01-14 00:00:00,37589
IN,Court,Indiana Administrative Office Of The Courts,Kosciusko,2025-07-16 00:00:00,5152
IN,DOC,Indiana Department Of Corrections,Sullivan,2024-05-02 00:00:00,865
IN,DOC,Indiana Department Of Corrections,Lagrange,2024-05-02 00:00:00,1609
IN,Court,Indiana Administrative Office Of The Courts,Greeene,2024-05-02 00:00:00,3814
IN,Court,Indiana Administrative Office Of The Courts,Laporte,2025-07-16 00:00:00,148694
IN,Court,Indiana Administrative Office Of The Courts,Jasper,2024-05-02 00:00:00,6416
IN,DOC,Indiana Department Of Corrections,Porter,2024-05-02 00:00:00,2484
IN,Warrant,In Allen County Warrants,Allen,2024-05-02 00:00:00,51519
IN,Arrest,St. Joseph County,,2024-05-02 00:00:00,85
IN,DOC,Indiana Department Of Corrections,Jennings,2024-05-02 00:00:00,1329
IN,Court,Indiana Administrative Office Of The Courts,Hancock,2025-07-16 00:00:00,8747
IN,Court,Indiana Administrative Office Of The Courts,Jennings,2025-07-16 00:00:00,24398
IN,DOC,Indiana Department Of Corrections,Laporte,2024-05-02 00:00:00,2545
IN,Arrest,Laporte County,Laporte,2025-03-09 00:00:00,240664
IN,Court,Indiana Administrative Office Of The Courts,Starke,2024-05-02 00:00:00,834
IN,Arrest,Hancock County,,2024-05-02 00:00:00,936
IN,Arrest,Indiana Arrest,Rush County,2025-07-24 00:00:00,103
IN,Arrest,Indiana Arrest,Boone County,2025-07-24 00:00:00,643
IN,Arrest,Pike County,,2025-07-07 00:00:00,1069
IN,Court,Indiana Administrative Office Of The Courts,Miami,2025-07-16 00:00:00,10226
IN,Arrest,Indiana Arrest,Laporte County,2025-07-24 00:00:00,994
IN,Arrest,Indiana Arrest,St. Joseph County,2025-07-24 00:00:00,1353
IN,Arrest,Indiana Arrest,Washington County,2025-07-24 00:00:00,204
IN,DOC,Indiana Department Of Corrections,Fulton,2024-05-02 00:00:00,978
IN,Arrest,Putnam County,Putnam,2025-07-07 00:00:00,9202
IN,Arrest,Indiana Arrest,Lawrence County,2025-07-24 00:00:00,305
IN,Arrest,Indiana Arrest,Newton County,2025-07-24 00:00:00,80
IN,Arrest,Tippecanoe County,Tippecanoe,2024-05-02 00:00:00,2219
IN,Court,Indiana Administrative Office Of The Courts,Jasper,2025-01-14 00:00:00,3888
IN,DOC,Indiana Department Of Corrections,Dearborn,2024-05-02 00:00:00,2453
IN,Court,Indiana Administrative Office Of The Courts,Posey,2025-01-14 00:00:00,8237
IN,Arrest,Delaware County,Delaware,2024-05-02 00:00:00,19232
IN,Arrest,Arrest/Us/National/Arrests,Dearborn County,2025-08-04 00:00:00,55
IN,Court,Indiana Administrative Office Of The Courts,Porter,2024-05-02 00:00:00,120657
IN,Arrest,Scott County,,2024-05-02 00:00:00,404
IN,Arrest,Grant County,Grant,2024-05-02 00:00:00,37288
IN,Arrest,Indiana Arrest,Hendricks County,2025-07-24 00:00:00,644
IN,Court,Indiana Administrative Office Of The Courts,Spencer,2025-07-16 00:00:00,7632
IN,Arrest,Perry County,,2024-05-02 00:00:00,366
IN,Court,Indiana Administrative Office Of The Courts,Boone,2025-07-16 00:00:00,40570
IN,Court,Indiana Administrative Office Of The Courts,Clark,2025-07-16 00:00:00,31554
IN,Court,Indiana Administrative Office Of The Courts,Dekalb,2025-07-16 00:00:00,5606
IN,Court,Indiana Administrative Office Of The Courts,Pike,2025-07-16 00:00:00,5620
IN,Court,Indiana Administrative Office Of The Courts,Lagrange,2025-07-16 00:00:00,6637
IN,Court,Indiana Administrative Office Of The Courts,Decatur,2025-07-16 00:00:00,8230
IN,Arrest,Arrest/Us/National/Arrests,Vigo County,2025-08-04 00:00:00,94
IN,Arrest,Arrest/Us/National/Arrests,Washington County,2025-08-04 00:00:00,14
IN,Arrest,Madison County,,2024-05-02 00:00:00,1847
IN,Court,Indiana Administrative Office Of The Courts,Vigo,2025-07-16 00:00:00,138547
IN,Arrest,Laporte County,,2024-05-02 00:00:00,439
IN,Arrest,Monroe County,,2025-07-07 00:00:00,7621
IN,DOC,Indiana Department Of Corrections,,2024-05-02 00:00:00,461960
IN,Arrest,Blackford County,,2025-07-07 00:00:00,1203
IN,Arrest,Jefferson County,,2025-07-07 00:00:00,7713
IN,Arrest,Boone County,,2024-05-02 00:00:00,1292
IN,Court,Indiana Administrative Office Of The Courts,Cass,2025-01-14 00:00:00,9520
IN,Arrest,Shelby County,,2024-05-02 00:00:00,887
IN,DOC,Indiana Department Of Corrections,Fayette,2024-05-02 00:00:00,1166
IN,Warrant,In Steuben County Warrant,Steuben,2024-05-02 00:00:00,4314
IN,Court,Indiana Administrative Office Of The Courts,Putnam,2025-07-16 00:00:00,6444
IN,Arrest,Indiana Arrest,Sullivan County,2025-07-24 00:00:00,245
IN,Arrest,Indiana Arrest,Jasper County,2025-07-24 00:00:00,173
IN,Court,Indiana Administrative Office Of The Courts,Delaware,2024-05-02 00:00:00,6562
IN,Arrest,Indiana Arrest,Martin County,2025-07-24 00:00:00,8
IN,Arrest,Arrest/Us/National/Arrests,Boone County,2025-08-04 00:00:00,78
IN,Arrest,Boone County,Boone,2025-07-07 00:00:00,113248
IN,Court,Indiana Administrative Office Of The Courts,Huntington,2025-01-14 00:00:00,11961
IN,Court,Indiana Administrative Office Of The Courts,Brown,2024-05-02 00:00:00,1099
IN,Court,Indiana Administrative Office Of The Courts,Shelby,2025-01-14 00:00:00,8116
IN,DOC,Indiana Department Of Corrections,Clay,2024-05-02 00:00:00,835
IN,Court,Indiana Administrative Office Of The Courts,Monroe,2024-05-02 00:00:00,35678
IN,Arrest,Henderson County,,2024-05-02 00:00:00,1
IN,Arrest,Indiana Arrest,Posey County,2025-07-24 00:00:00,288
IN,DOC,Indiana Department Of Corrections,Rush,2024-05-02 00:00:00,865
IN,Arrest,Lagrange County,,2025-07-07 00:00:00,2021
IN,Court,Indiana Administrative Office Of The Courts,Huntington,2024-05-02 00:00:00,36791
IN,Arrest,Essex County,,2024-05-02 00:00:00,1
IN,Arrest,Knox County,,2024-05-02 00:00:00,557
IN,Arrest,Warrick County,,2025-07-07 00:00:00,2557
IN,Court,Indiana Administrative Office Of The Courts,Carroll,2025-01-14 00:00:00,5798
IN,Court,Indiana Administrative Office Of The Courts,Monroe,2025-01-14 00:00:00,110698
IN,Warrant,In Allen County Most Wanted,Allen,2024-05-02 00:00:00,13595
IN,Arrest,Putnam County,,2024-05-02 00:00:00,218
IN,Arrest,Madison County,Madison,2024-05-02 00:00:00,2293
IN,Court,Indiana Administrative Office Of The Courts,Floyd,2024-05-02 00:00:00,98086
IN,DOC,Indiana Department Of Corrections,Lake,2024-05-02 00:00:00,9138
IN,Arrest,Clay County,,2024-05-02 00:00:00,510
IN,Arrest,Perry County,Perry,2025-07-07 00:00:00,8703
IN,Court,Indiana Administrative Office Of The Courts,Allen,2025-01-14 00:00:00,135491
IN,Court,Indiana Administrative Office Of The Courts,Adams,2025-07-16 00:00:00,5139
IN,Court,Indiana Administrative Office Of The Courts,Montgomery,2025-07-16 00:00:00,42412
IN,Arrest,Whitley County,Whitley,2025-07-07 00:00:00,48229
IN,DOC,Indiana Department Of Corrections,Marion,2024-05-02 00:00:00,45576
IN,Arrest,Indiana Arrest,Lagrange County,2025-07-24 00:00:00,240
IN,Arrest,Indiana Arrest,Marion County,2025-07-27 00:00:00,7009
IN,Arrest,Wabash County,,2025-07-07 00:00:00,1513
IN,Arrest,Daviess County,,2025-07-07 00:00:00,2844
IN,Court,Indiana Administrative Office Of The Courts,Pulaski,2025-07-16 00:00:00,2951
IN,Arrest,Dekalb County,De Kalb,2025-07-07 00:00:00,6052
IN,Warrant,In Bartholomew County Most Wanted,,2024-05-02 00:00:00,9
IN,Warrant,In Steuben County Most Wanted,Steuben,2024-05-02 00:00:00,2240
IN,Arrest,Indiana Arrest,Hamilton County,2025-07-24 00:00:00,1710
IN,Arrest,Delaware County,,2024-05-02 00:00:00,333
IN,Arrest,Knox County,Knox,2025-07-07 00:00:00,57291
IN,Arrest,Vigo County,,2024-05-02 00:00:00,39
IN,Arrest,Wells County,,2025-07-07 00:00:00,1545
IN,Arrest,Indiana Arrest,Randolph County,2025-07-24 00:00:00,53
IN,DOC,Indiana Department Of Corrections,Cass,2024-05-02 00:00:00,1027
IN,DOC,Indiana Department Of Corrections,Morgan,2024-05-02 00:00:00,1791
IN,Court,Indiana Administrative Office Of The Courts,Warren,2024-05-02 00:00:00,287370
IN,Arrest,Indiana Arrest,Dekalb County,2025-07-24 00:00:00,595
IN,Arrest,Indiana Arrest,Hancock County,2025-07-24 00:00:00,340
IN,Arrest,Arrest/Us/National/Arrests,St. Joseph County,2025-08-04 00:00:00,199
IN,Arrest,In Arrest ,,2024-05-02 00:00:00,3
IN,Arrest,Indiana Arrest,Fountain County,2025-07-24 00:00:00,127
IN,Court,Indiana Administrative Office Of The Courts,Fayette,2025-01-14 00:00:00,1881
IN,Arrest,Arrest/Us/National/Arrests,Vanderburgh County,2025-08-04 00:00:00,211
IN,Arrest,Arrest/Us/National/Arrests,Scott County,2025-08-04 00:00:00,27
IN,Arrest,Arrest/Us/National/Arrests,Allen County,2025-08-04 00:00:00,237
IN,Arrest,Indiana Arrest,Fulton County,2025-07-24 00:00:00,323
IN,Arrest,Indiana Arrest,Spencer County,2025-07-24 00:00:00,149
IN,Arrest,Arrest/Us/National/Arrests,Dubois County,2025-08-04 00:00:00,26
IN,DOC,Indiana Department Of Corrections,Shelby,2024-05-02 00:00:00,2817
IN,Arrest,Dubois County,,2024-05-02 00:00:00,674
IN,Court,Indiana Administrative Office Of The Courts,Harrison,2024-05-02 00:00:00,18294
IN,Court,Indiana Administrative Office Of The Courts,Vermillion,2025-07-16 00:00:00,844
IN,DOC,Indiana Department Of Corrections,Putnam,2024-05-02 00:00:00,1658
IN,Court,Indiana Administrative Office Of The Courts,Kosciusko,2024-05-02 00:00:00,6063
IN,Arrest,Indiana Arrest,,2025-05-15 00:00:00,21268
IN,Arrest,Indiana Arrest,Lake County,2025-07-24 00:00:00,3393
IN,Arrest,Indiana Arrest,Daviess County,2025-07-24 00:00:00,139
IN,Arrest,Macomb County,,2024-05-02 00:00:00,1
IN,Warrant,In Crown Point Police Warrants,,2024-05-02 00:00:00,89
IN,Arrest,Indiana Arrest,Huntington County,2025-07-24 00:00:00,243
IN,Court,Indiana Administrative Office Of The Courts,Marshall,2025-07-16 00:00:00,65199
IN,DOC,Indiana Department Of Corrections,Ripley,2024-05-02 00:00:00,1088
IN,Court,Indiana Administrative Office Of The Courts,Morgan,2025-07-16 00:00:00,3560
IN,Arrest,Howard County,Howard,2024-05-02 00:00:00,1373
IN,Court,Indiana Administrative Office Of The Courts,Madison,2025-07-16 00:00:00,19660
IN,Court,Indiana Administrative Office Of The Courts,Scott,2024-05-02 00:00:00,15921
IN,Warrant,In Howard Warrant,Howard,2024-05-02 00:00:00,5997
IN,Warrant,In Tippecanoe Warrant,Tippecanoe,2024-05-02 00:00:00,17300
IN,Court,Indiana Administrative Office Of The Courts,Clay,2025-07-16 00:00:00,4560
IN,DOC,Indiana Department Of Corrections,Floyd,2024-05-02 00:00:00,1526
IN,Arrest,Clay County,Clay,2025-07-07 00:00:00,18424
IN,Arrest,Hamilton County,,2024-05-02 00:00:00,3899
IN,Arrest,Webster County,,2024-05-02 00:00:00,11
IN,Court,Indiana Administrative Office Of The Courts,Hendricks,2024-05-02 00:00:00,5569
IN,Arrest,Indiana Arrest,Starke County,2025-07-24 00:00:00,180
IN,Arrest,Arrest/Us/National/Arrests,Madison County,2025-08-04 00:00:00,123
IN,Arrest,Arrest/Us/National/Arrests,Wayne County,2025-08-04 00:00:00,44
IN,Arrest,Randolph County,Randolph,2025-07-07 00:00:00,11810
IN,DOC,Indiana Department Of Corrections,Allen,2024-05-02 00:00:00,12440
IN,DOC,Indiana Department Of Corrections,Carroll,2024-05-02 00:00:00,808
IN,Arrest,Indiana Arrest,Montgomery County,2025-07-24 00:00:00,243
IN,Court,Indiana Administrative Office Of The Courts,Rush,2025-01-14 00:00:00,1939
IN,Court,Indiana Administrative Office Of The Courts,Orange,2024-05-02 00:00:00,2280
IN,Court,Indiana Administrative Office Of The Courts,Clark,2025-07-16 00:00:00,173610
IN,Arrest,Indiana Arrest,Brown County,2025-07-24 00:00:00,81
IN,Arrest,Grant County,,2024-05-02 00:00:00,1169
IN,Court,Indiana Administrative Office Of The Courts,St. Joseph,2024-05-02 00:00:00,16831
IN,Arrest,Indiana Arrest,Crawford County,2025-07-24 00:00:00,77
IN,Arrest,Indiana Arrest,Allen County,2025-07-24 00:00:00,2023
IN,Arrest,Indiana Arrest,Pulaski County,2025-07-24 00:00:00,159
IN,Court,Indiana Administrative Office Of The Courts,Wayne,2025-07-16 00:00:00,7154
IN,Court,Indiana Administrative Office Of The Courts,Hamilton,2025-07-16 00:00:00,133562
IN,Arrest,Vanderburgh County,,2024-05-02 00:00:00,669
IN,Court,Indiana Administrative Office Of The Courts,Scott,2025-01-14 00:00:00,6228
IN,Court,Indiana Administrative Office Of The Courts,Elkhart     ,2025-07-16 00:00:00,94
IN,Arrest,Indiana Arrest,Clay County,2025-07-24 00:00:00,1713
IN,DOC,Indiana Department Of Corrections,Hamilton,2024-05-02 00:00:00,5722
IN,DOC,Indiana Department Of Corrections,Gibson,2024-05-02 00:00:00,675
IN,DOC,Indiana Department Of Corrections,Harrison,2024-05-02 00:00:00,1106
IN,Arrest,Indiana Arrest,Shelby County,2025-07-24 00:00:00,284
IN,Court,Indiana Administrative Office Of The Courts,Lake,2025-01-14 00:00:00,103096
IN,Arrest,Indiana Arrest,Warrick County,2025-07-24 00:00:00,308
IN,DOC,Indiana Department Of Corrections,Vanderburgh,2024-05-02 00:00:00,8210
IN,Arrest,Arrest/Us/National/Arrests,Whitley County,2025-08-04 00:00:00,28
IN,Arrest,Crawford County,,2025-07-07 00:00:00,1005
IN,Arrest,Indiana Arrest,Elkhart County,2025-07-24 00:00:00,1346
IN,Court,Indiana Administrative Office Of The Courts,Delaware,2025-07-16 00:00:00,108974
IN,DOC,Indiana Department Of Corrections,Madison,2024-05-02 00:00:00,6371
IN,Arrest,Howard County,Howard,2025-07-07 00:00:00,194962
IN,DOC,Indiana Department Of Corrections,Henry,2024-05-02 00:00:00,1451
IN,Arrest,Montgomery County,Montgomery,2025-07-07 00:00:00,30947
IN,DOC,Indiana Department Of Corrections,Jay,2024-05-02 00:00:00,693
IN,DOC,Indiana Department Of Corrections,Noble,2024-05-02 00:00:00,2508
IN,Court,Indiana Administrative Office Of The Courts,Henry,2024-05-02 00:00:00,5765
IN,Court,Indiana Administrative Office Of The Courts,White ,2025-07-16 00:00:00,268
IN,Arrest,Arrest/Us/National/Arrests,Shelby County,2025-08-04 00:00:00,44
IN,Arrest,Arrest/Us/National/Arrests,Pulaski County,2025-08-04 00:00:00,11
IN,Court,Indiana Administrative Office Of The Courts,Owen,2024-05-02 00:00:00,10226
IN,Court,Indiana Administrative Office Of The Courts,Franklin,2025-07-16 00:00:00,69204
IN,Arrest,Indiana Arrest,Scott County,2025-07-24 00:00:00,227
IN,Court,Indiana Administrative Office Of The Courts,Ripley,2025-07-16 00:00:00,10734
IN,Warrant,In Lake County Warrants,Lake,2024-05-02 00:00:00,1995
IN,DOC,Indiana Department Of Corrections,Dekalb,2024-05-02 00:00:00,1364
IN,Court,Indiana Administrative Office Of The Courts,Newton,2025-07-16 00:00:00,6308
IN,DOC,Indiana Department Of Corrections,Clark,2024-05-02 00:00:00,2462
IN,Arrest,Arrest/Us/National/Arrests,Cass County,2025-08-04 00:00:00,47
IN,Arrest,Indiana Arrest,Tipton County,2025-07-24 00:00:00,230
IN,Court,Hamilton Municipal Court,Hamilton,2024-05-02 00:00:00,21048
IN,Arrest,Fulton County,,2024-05-02 00:00:00,822
IN,Arrest,Marion County,Marion,2025-07-07 00:00:00,266738
IN,Arrest,Porter County,Porter,2025-07-07 00:00:00,32831
IN,DOC,Indiana Department Of Corrections,Steuben,2024-05-02 00:00:00,1050
IN,DOC,Indiana Department Of Corrections,Jasper,2024-05-02 00:00:00,723
IN,Warrant,In Madison County Warrant,Madison,2024-05-02 00:00:00,5892
IN,SOR,Indiana Sex Offender Registry,,2025-07-28 00:00:00,15606
IN,Arrest,Indiana Arrest,Tippecanoe County,2025-07-24 00:00:00,1028
IN,Arrest,Ripley County,Ripley,2024-05-02 00:00:00,3937
IN,Court,Indiana Administrative Office Of The Courts,White,2025-02-14 00:00:00,5967
IN,Arrest,Shelby County,Shelby,2025-07-07 00:00:00,39328
IN,Arrest,Tippecanoe County,Tippecanoe,2025-07-07 00:00:00,30240
IN,Arrest,Scott County,Scott,2025-07-07 00:00:00,17269
IN,DOC,Indiana Department Of Corrections,Monroe,2024-05-02 00:00:00,2900
IN,Warrant,In Dekalb County Most Wanted,De Kalb,2024-05-02 00:00:00,1489
IN,Court,Madison County Clerk Of Courts,Madison,2024-05-02 00:00:00,1124
IN,DOC,Indiana Department Of Corrections,Boone,2024-05-02 00:00:00,1169
IN,Arrest,Laporte County,Laporte,2024-05-02 00:00:00,1450
IN,DOC,Indiana Department Of Corrections,Scott,2024-05-02 00:00:00,969
IN,DOC,Indiana Department Of Corrections,Jackson,2024-05-02 00:00:00,1660
IN,Court,Indiana Administrative Office Of The Courts,Hamilton,2024-05-02 00:00:00,85466
IN,Arrest,Arrest Log,,2024-05-02 00:00:00,3
IN,Arrest,Indiana Arrest,Orange County,2025-07-24 00:00:00,193
IN,Arrest,Indiana Arrest,Porter County,2025-07-24 00:00:00,1068
IN,Arrest,Marion County,,2024-05-02 00:00:00,5215
IN,Arrest,Lake County,Lake,2025-07-07 00:00:00,20284
IN,Arrest,Uncategorized,,2024-05-02 00:00:00,49498
IN,Arrest,Pulaski County,Pulaski,2025-07-07 00:00:00,38871
IN,Court,Indiana Administrative Office Of The Courts,Harrison,2024-05-02 00:00:00,6196
IN,Arrest,Arrest/Us/National/Arrests,Tippecanoe County,2025-08-04 00:00:00,143
IN,Arrest,Indiana Arrest,Wabash County,2025-07-24 00:00:00,200
IN,Court,Indiana Administrative Office Of The Courts,Miami,2024-05-02 00:00:00,7924
IN,Arrest,Arrest/Us/National/Arrests,Tipton County,2025-08-04 00:00:00,23
IN,DOC,Indiana Department Of Corrections,Johnson,2024-05-02 00:00:00,5423
IN,Arrest,Fulton County,Fulton,2025-07-07 00:00:00,3823
IN,DOC,Indiana Department Of Corrections,Washington,2024-05-02 00:00:00,861
IN,Arrest,Indiana Arrest,Howard County,2025-07-24 00:00:00,740
IN,Court,Indiana Administrative Office Of The Courts,Hendricks,2025-01-14 00:00:00,9069
IN,Court,Indiana Administrative Office Of The Courts,Tippecanoe,2025-01-14 00:00:00,179990
IN,DOC,Indiana Department Of Corrections,Clinton,2024-05-02 00:00:00,1159
IN,Arrest,Pulaski County,,2024-05-02 00:00:00,406
IN,Court,Indiana Administrative Office Of The Courts,De Kalb,2024-05-02 00:00:00,1444
IN,Court,Indiana Administrative Office Of The Courts,Sullivan,2025-07-16 00:00:00,3642
KS,Arrest,Saline County,Saline,2025-07-07 00:00:00,55402
KS,Arrest,Howard County,,2025-03-09 00:00:00,29
KS,DOC,Kansas Department Of Corrections,,2025-07-20 00:00:00,201209
KS,Arrest,Kansas Arrest,Cherokee County,2025-07-24 00:00:00,225
KS,DOC,Kansas Department Of Corrections,Franklin,2024-05-02 00:00:00,5615
KS,DOC,Kansas Department Of Corrections,Sedgwick,2024-05-02 00:00:00,256799
KS,Arrest,Wyandotte County,Wyandotte,2025-07-07 00:00:00,294299
KS,Arrest,Kansas Arrest,Labette County,2025-07-24 00:00:00,148
KS,DOC,Kansas Department Of Corrections,Brown,2024-05-02 00:00:00,2360
KS,DOC,Kansas Department Of Corrections,Norton,2024-05-02 00:00:00,1050
KS,Arrest,Cheyenne County,,2025-03-09 00:00:00,12
KS,Arrest,Benton County,,2025-03-09 00:00:00,106
KS,DOC,Kansas Department Of Corrections,Miami,2024-05-02 00:00:00,4170
KS,Arrest,Kansas Arrest,Woodson County,2025-07-27 00:00:00,24
KS,DOC,Kansas Department Of Corrections,Seward,2024-05-02 00:00:00,8798
KS,Arrest,Montgomery County,Montgomery,2025-07-07 00:00:00,7809
