state_header,jurisdiction,process,search_cost,ten_year_surcharge,court_fee,access_fee,state
"ARKANSAS | Circuit, District by Request  ( F/M )",Prairie and Des Arc District Court,Vendor,3.65,1.5,0.0,0.0,ARKANSAS
"ARKANSAS | Circuit, District by Request  ( F/M )",Pulaski,Auto FE,0.0,0.0,0.0,0.0,ARKANSAS
"ARKANSAS | Circuit, District by Request  ( F/M )",Pulaski and Pulaski District Court,Processor,3.65,1.5,0.0,0.0,ARKANSAS
"ARKANSAS | Circuit, District by Request  ( F/M )",Randolph,Auto FE,0.0,0.0,0.0,0.0,ARKANSAS
"ARKANSAS | Circuit, District by Request  ( F/M )",Randolph and Pocahontas District Court,Vendor,3.65,1.5,6.0,0.0,ARKANSAS
"ARKANSAS | Circuit, District by Request  ( F/M )",ST. Francis,Auto FE,0.0,0.0,0.0,0.0,ARKANSAS
"ARKANSAS | Circuit, District by Request  ( F/M )",Saline,Auto FE,0.0,0.0,0.0,0.0,ARKANSAS
"ARKANSAS | Circuit, District by Request  ( F/M )",Saline and Benton District Court,Processor,3.65,1.5,0.0,0.0,ARKANSAS
"ARKANSAS | Circuit, District by Request  ( F/M )",Scott,Auto FE,0.0,0.0,0.0,0.0,ARKANSAS
"ARKANSAS | Circuit, District by Request  ( F/M )",Scott and Waldron District Court,Vendor,3.65,1.5,0.0,0.0,ARKANSAS
"ARKANSAS | Circuit, District by Request  ( F/M )",Searcy,Auto FE,0.0,0.0,0.0,0.0,ARKANSAS
"ARKANSAS | Circuit, District by Request  ( F/M )",Searcy and Marshall District Court,Vendor,3.65,1.5,0.0,0.0,ARKANSAS
"ARKANSAS | Circuit, District by Request  ( F/M )",Sebastian,Auto FE,0.0,0.0,0.0,0.0,ARKANSAS
"ARKANSAS | Circuit, District by Request  ( F/M )",Sebastian and Fort Smith District Court,Vendor,3.65,1.5,0.0,0.0,ARKANSAS
"ARKANSAS | Circuit, District by Request  ( F/M )",Sevier,Auto FE,0.0,0.0,0.0,0.0,ARKANSAS
"ARKANSAS | Circuit, District by Request  ( F/M )",Sevier and Dequeen District Court,Vendor,3.65,1.5,0.0,0.0,ARKANSAS
"ARKANSAS | Circuit, District by Request  ( F/M )",Sharp,Auto FE,0.0,0.0,0.0,0.0,ARKANSAS
"ARKANSAS | Circuit, District by Request  ( F/M )",Sharp and Ash Flat District Court,Vendor,3.65,1.5,6.0,0.0,ARKANSAS
"ARKANSAS | Circuit, District by Request  ( F/M )",St. Francis and Forrest City District Court,Vendor,3.65,1.5,5.0,0.0,ARKANSAS
"ARKANSAS | Circuit, District by Request  ( F/M )",Statewide,Vendor,9.3,1.5,0.0,0.0,ARKANSAS
"ARKANSAS | Circuit, District by Request  ( F/M )",Stone,Auto FE,0.0,0.0,0.0,0.0,ARKANSAS
"ARKANSAS | Circuit, District by Request  ( F/M )",Stone and Mountian View District Court,Vendor,3.65,1.5,0.0,0.0,ARKANSAS
"ARKANSAS | Circuit, District by Request  ( F/M )",Union,Auto FE,0.0,0.0,0.0,0.0,ARKANSAS
"ARKANSAS | Circuit, District by Request  ( F/M )",Union and El Dorado District Court,Vendor,3.65,1.5,0.0,0.0,ARKANSAS
"ARKANSAS | Circuit, District by Request  ( F/M )",Van Buren,Auto FE,0.0,0.0,0.0,0.0,ARKANSAS
"ARKANSAS | Circuit, District by Request  ( F/M )",Van Buren and Clinton District Court,Processor,3.65,1.5,0.0,0.0,ARKANSAS
"ARKANSAS | Circuit, District by Request  ( F/M )",Washington,Auto FE,0.0,0.0,0.0,0.0,ARKANSAS
"ARKANSAS | Circuit, District by Request  ( F/M )",Washington and Fayetteville District Court,Vendor,3.65,1.5,5.0,0.0,ARKANSAS
"ARKANSAS | Circuit, District by Request  ( F/M )",White,Auto FE,0.0,0.0,0.0,0.0,ARKANSAS
"ARKANSAS | Circuit, District by Request  ( F/M )",White and Searcy District Court,Processor,3.65,1.5,0.0,0.0,ARKANSAS
"ARKANSAS | Circuit, District by Request  ( F/M )",Woodruff,Auto FE,0.0,0.0,0.0,0.0,ARKANSAS
"ARKANSAS | Circuit, District by Request  ( F/M )",Woodruff and Augusta District Court,Vendor,3.65,1.5,0.0,0.0,ARKANSAS
"ARKANSAS | Circuit, District by Request  ( F/M )",Yell,Auto FE,0.0,0.0,0.0,0.0,ARKANSAS
"ARKANSAS | Circuit, District by Request  ( F/M )",Yell and Dardanelle District Court,Vendor,3.65,1.5,3.0,0.0,ARKANSAS
CALIFORNIA | Superior ( F/M ),Alameda,Auto FE,1.45,0.0,0.0,0.0,CALIFORNIA
CALIFORNIA | Superior ( F/M ),Alpine,Vendor,3.0,1.5,15.0,0.0,CALIFORNIA
CALIFORNIA | Superior ( F/M ),Amador,Auto + Vendor,1.45,1.5,0.0,0.0,CALIFORNIA
CALIFORNIA | Superior ( F/M ),Butte,Auto FE,1.45,0.0,0.0,0.0,CALIFORNIA
CALIFORNIA | Superior ( F/M ),Calaveras,Auto + Vendor,1.45,1.5,0.0,0.0,CALIFORNIA
CALIFORNIA | Superior ( F/M ),Colusa,Vendor,3.0,1.5,1.55,0.0,CALIFORNIA
CALIFORNIA | Superior ( F/M ),Contra Costa,Auto + Processor,1.45,1.5,0.0,0.0,CALIFORNIA
CALIFORNIA | Superior ( F/M ),Del Norte,Vendor,3.0,1.5,0.0,0.0,CALIFORNIA
CALIFORNIA | Superior ( F/M ),El Dorado,Vendor,3.0,1.5,0.0,0.0,CALIFORNIA
CALIFORNIA | Superior ( F/M ),Fresno,Auto FE,1.45,0.0,0.0,0.0,CALIFORNIA
CALIFORNIA | Superior ( F/M ),Glenn,Processor,3.0,1.5,0.0,0.0,CALIFORNIA
CALIFORNIA | Superior ( F/M ),Humboldt,Vendor,3.0,1.5,0.0,0.0,CALIFORNIA
CALIFORNIA | Superior ( F/M ),Imperial,Processor,3.0,1.5,3.23,0.0,CALIFORNIA
CALIFORNIA | Superior ( F/M ),Inyo,Processor,3.0,1.5,15.0,0.0,CALIFORNIA
CALIFORNIA | Superior ( F/M ),Kern,Auto FE,1.45,0.0,0.0,0.0,CALIFORNIA
CALIFORNIA | Superior ( F/M ),Kings,Auto + Processor,1.45,1.5,2.95,0.0,CALIFORNIA
CALIFORNIA | Superior ( F/M ),Lake,Vendor,3.0,1.5,0.0,0.0,CALIFORNIA
CALIFORNIA | Superior ( F/M ),Lassen,Vendor,3.0,1.5,3.3,0.0,CALIFORNIA
CALIFORNIA | Superior ( F/M ),Los Angeles,Vendor,2.65,1.5,5.0,5.0,CALIFORNIA
CALIFORNIA | Superior ( F/M ),Madera,Vendor,3.0,1.5,0.0,0.0,CALIFORNIA
CALIFORNIA | Superior ( F/M ),Marin,Auto + Processor,1.45,1.5,6.3,0.0,CALIFORNIA
CALIFORNIA | Superior ( F/M ),Mariposa,Vendor,3.0,1.5,4.5,0.0,CALIFORNIA
CALIFORNIA | Superior ( F/M ),Mendocino,Processor,3.0,1.5,2.0,0.0,CALIFORNIA
CALIFORNIA | Superior ( F/M ),Merced,Processor,3.0,1.5,0.0,0.0,CALIFORNIA
CALIFORNIA | Superior ( F/M ),Modoc,Vendor,3.0,1.5,1.0,0.0,CALIFORNIA
CALIFORNIA | Superior ( F/M ),Mono,Vendor,3.0,1.5,15.0,0.0,CALIFORNIA
CALIFORNIA | Superior ( F/M ),Monterey,Auto + Processor,1.45,1.5,0.0,0.0,CALIFORNIA
CALIFORNIA | Superior ( F/M ),Napa,Auto + Vendor,1.45,1.5,0.0,0.0,CALIFORNIA
CALIFORNIA | Superior ( F/M ),Nevada,Auto FE,1.45,0.0,0.0,0.0,CALIFORNIA
CALIFORNIA | Superior ( F/M ),Orange,Auto FE,1.45,0.0,0.0,0.0,CALIFORNIA
CALIFORNIA | Superior ( F/M ),Placer,Auto + Processor,1.45,1.5,0.0,0.0,CALIFORNIA
CALIFORNIA | Superior ( F/M ),Plumas,Vendor,3.0,1.5,1.5,0.0,CALIFORNIA
CALIFORNIA | Superior ( F/M ),Riverside,Auto FE,1.45,0.0,0.0,0.0,CALIFORNIA
CALIFORNIA | Superior ( F/M ),Sacramento,Auto + Vendor,1.45,1.5,5.8,0.0,CALIFORNIA
CALIFORNIA | Superior ( F/M ),San Benito,Vendor,3.0,1.5,0.0,0.0,CALIFORNIA
CALIFORNIA | Superior ( F/M ),San Bernardino,Auto FE,1.45,0.0,0.0,0.0,CALIFORNIA
CALIFORNIA | Superior ( F/M ),San Diego,Auto FE,1.45,0.0,0.0,0.0,CALIFORNIA
CALIFORNIA | Superior ( F/M ),San Francisco,Auto + Processor,1.45,1.5,0.0,0.0,CALIFORNIA
CALIFORNIA | Superior ( F/M ),San Joaquin,Auto FE,1.45,0.0,0.0,0.0,CALIFORNIA
CALIFORNIA | Superior ( F/M ),San Luis Obispo,Vendor,3.0,1.5,0.0,0.0,CALIFORNIA
CALIFORNIA | Superior ( F/M ),San Mateo,Vendor,3.0,1.5,0.0,0.0,CALIFORNIA
CALIFORNIA | Superior ( F/M ),Santa Barbara,Auto FE,1.45,0.0,0.0,0.0,CALIFORNIA
CALIFORNIA | Superior ( F/M ),Santa Clara,Auto FE,1.45,0.0,0.0,0.0,CALIFORNIA
CALIFORNIA | Superior ( F/M ),Santa Cruz,Auto FE,1.45,0.0,0.0,0.0,CALIFORNIA
CALIFORNIA | Superior ( F/M ),Shasta,Auto + Vendor,1.45,1.5,0.0,0.0,CALIFORNIA
CALIFORNIA | Superior ( F/M ),Sierra,Vendor,3.0,1.5,15.0,0.0,CALIFORNIA
CALIFORNIA | Superior ( F/M ),Siskiyou,Auto + Vendor,1.45,1.5,2.68,0.0,CALIFORNIA
CALIFORNIA | Superior ( F/M ),Solano,Auto + Vendor,1.45,1.5,0.0,0.0,CALIFORNIA
CALIFORNIA | Superior ( F/M ),Sonoma,Auto FE,1.45,0.0,0.0,0.0,CALIFORNIA
CALIFORNIA | Superior ( F/M ),Stanislaus,Auto + Processor,1.45,1.5,0.0,0.0,CALIFORNIA
CALIFORNIA | Superior ( F/M ),Statewide,Processor,3.0,1.5,0.0,0.0,CALIFORNIA
CALIFORNIA | Superior ( F/M ),Sutter,Auto + Vendor,1.45,1.5,0.0,0.0,CALIFORNIA
CALIFORNIA | Superior ( F/M ),Tehama,Vendor,3.0,1.5,0.0,0.0,CALIFORNIA
CALIFORNIA | Superior ( F/M ),Trinity,Vendor,3.0,1.5,15.0,0.0,CALIFORNIA
CALIFORNIA | Superior ( F/M ),Tulare,Auto + Processor,1.45,1.5,0.0,0.0,CALIFORNIA
CALIFORNIA | Superior ( F/M ),Tuolumne,Vendor,3.0,1.5,0.0,0.0,CALIFORNIA
CALIFORNIA | Superior ( F/M ),Ventura,Auto + Vendor,1.45,1.5,0.0,0.0,CALIFORNIA
CALIFORNIA | Superior ( F/M ),Yolo,Auto + Processor,1.45,1.5,0.0,0.0,CALIFORNIA
CALIFORNIA | Superior ( F/M ),Yuba,Auto + Vendor,1.45,1.5,0.0,0.0,CALIFORNIA
"COLORADO | District, County ( F/M )",Adams,Auto FE,0.0,0.0,2.45,0.0,COLORADO
"COLORADO | District, County ( F/M )",Alamosa,Auto FE,0.0,0.0,2.45,0.0,COLORADO
"COLORADO | District, County ( F/M )",Arapahoe,Auto FE,0.0,0.0,2.45,0.0,COLORADO
"COLORADO | District, County ( F/M )",Archuleta,Auto FE,0.0,0.0,2.45,0.0,COLORADO
"COLORADO | District, County ( F/M )",Baca,Auto FE,0.0,0.0,2.45,0.0,COLORADO
"COLORADO | District, County ( F/M )",Bent,Auto FE,0.0,0.0,2.45,0.0,COLORADO
"COLORADO | District, County ( F/M )",Boulder,Auto FE,0.0,0.0,2.45,0.0,COLORADO
"COLORADO | District, County ( F/M )",Broomfield,Auto FE,0.0,0.0,2.45,0.0,COLORADO
"COLORADO | District, County ( F/M )",Chaffee,Auto FE,0.0,0.0,2.45,0.0,COLORADO
"COLORADO | District, County ( F/M )",Cheyenne,Auto FE,0.0,0.0,2.45,0.0,COLORADO
"COLORADO | District, County ( F/M )",Clear Creek,Auto FE,0.0,0.0,2.45,0.0,COLORADO
"COLORADO | District, County ( F/M )",Colorado Bureau of Investigations,Processor,3.35,1.5,6.0,0.0,COLORADO
"COLORADO | District, County ( F/M )",Conejos,Auto FE,0.0,0.0,2.45,0.0,COLORADO
"COLORADO | District, County ( F/M )",Costilla,Auto FE,0.0,0.0,2.45,0.0,COLORADO
"COLORADO | District, County ( F/M )",Crowley,Auto FE,0.0,0.0,2.45,0.0,COLORADO
"COLORADO | District, County ( F/M )",Custer,Auto FE,0.0,0.0,2.45,0.0,COLORADO
"COLORADO | District, County ( F/M )",Delta,Auto FE,0.0,0.0,2.45,0.0,COLORADO
"COLORADO | District, County ( F/M )",Denver,Auto FE,0.0,0.0,2.4,0.0,COLORADO
"COLORADO | District, County ( F/M )",Denver + Denver Lower,Auto FE,0.0,0.0,5.35,0.0,COLORADO
"COLORADO | District, County ( F/M )",Denver County Lower,Processor,3.35,1.5,2.95,0.0,COLORADO
"COLORADO | District, County ( F/M )",Dolores,Auto FE,0.0,0.0,2.45,0.0,COLORADO
"COLORADO | District, County ( F/M )",Douglas,Auto FE,0.0,0.0,2.45,0.0,COLORADO
"COLORADO | District, County ( F/M )",Eagle,Auto FE,0.0,0.0,2.45,0.0,COLORADO
"COLORADO | District, County ( F/M )",El Paso,Auto FE,0.0,0.0,2.45,0.0,COLORADO
"COLORADO | District, County ( F/M )",Elbert,Auto FE,0.0,0.0,2.45,0.0,COLORADO
"COLORADO | District, County ( F/M )",Fremont,Auto FE,0.0,0.0,2.45,0.0,COLORADO
"COLORADO | District, County ( F/M )",Garfield,Auto FE,0.0,0.0,2.45,0.0,COLORADO
"COLORADO | District, County ( F/M )",Gilpin,Auto FE,0.0,0.0,2.45,0.0,COLORADO
"COLORADO | District, County ( F/M )",Grand,Auto FE,0.0,0.0,2.45,0.0,COLORADO
"COLORADO | District, County ( F/M )",Gunnison,Auto FE,0.0,0.0,2.45,0.0,COLORADO
"COLORADO | District, County ( F/M )",Hinsdale,Auto FE,0.0,0.0,2.45,0.0,COLORADO
"COLORADO | District, County ( F/M )",Huerfano,Auto FE,0.0,0.0,2.45,0.0,COLORADO
"COLORADO | District, County ( F/M )",Jackson,Auto FE,0.0,0.0,2.45,0.0,COLORADO
"COLORADO | District, County ( F/M )",Jefferson,Auto FE,0.0,0.0,2.45,0.0,COLORADO
"COLORADO | District, County ( F/M )",Kiowa,Auto FE,0.0,0.0,2.45,0.0,COLORADO
"COLORADO | District, County ( F/M )",Kit Carson,Auto FE,0.0,0.0,2.45,0.0,COLORADO
"COLORADO | District, County ( F/M )",La Plata,Auto FE,0.0,0.0,2.45,0.0,COLORADO
"COLORADO | District, County ( F/M )",Lake,Auto FE,0.0,0.0,2.45,0.0,COLORADO
"COLORADO | District, County ( F/M )",Larimer,Auto FE,0.0,0.0,2.45,0.0,COLORADO
"COLORADO | District, County ( F/M )",Las Animas,Auto FE,0.0,0.0,2.45,0.0,COLORADO
"COLORADO | District, County ( F/M )",Lincoln,Auto FE,0.0,0.0,2.45,0.0,COLORADO
"COLORADO | District, County ( F/M )",Logan,Auto FE,0.0,0.0,2.45,0.0,COLORADO
"COLORADO | District, County ( F/M )",Mesa,Auto FE,0.0,0.0,2.45,0.0,COLORADO
"COLORADO | District, County ( F/M )",Mineral,Auto FE,0.0,0.0,2.45,0.0,COLORADO
"COLORADO | District, County ( F/M )",Moffat,Auto FE,0.0,0.0,2.45,0.0,COLORADO
"COLORADO | District, County ( F/M )",Montezuma,Auto FE,0.0,0.0,2.45,0.0,COLORADO
"COLORADO | District, County ( F/M )",Montrose,Auto FE,0.0,0.0,2.45,0.0,COLORADO
"COLORADO | District, County ( F/M )",Morgan,Auto FE,0.0,0.0,2.45,0.0,COLORADO
"COLORADO | District, County ( F/M )",Otero,Auto FE,0.0,0.0,2.45,0.0,COLORADO
"COLORADO | District, County ( F/M )",Ouray,Auto FE,0.0,0.0,2.45,0.0,COLORADO
"COLORADO | District, County ( F/M )",Park,Auto FE,0.0,0.0,2.45,0.0,COLORADO
"COLORADO | District, County ( F/M )",Phillips,Auto FE,0.0,0.0,2.45,0.0,COLORADO
"COLORADO | District, County ( F/M )",Pitkin,Auto FE,0.0,0.0,2.45,0.0,COLORADO
"COLORADO | District, County ( F/M )",Prowers,Auto FE,0.0,0.0,2.45,0.0,COLORADO
"COLORADO | District, County ( F/M )",Pueblo,Auto FE,0.0,0.0,2.45,0.0,COLORADO
"COLORADO | District, County ( F/M )",Rio Blanco,Auto FE,0.0,0.0,2.45,0.0,COLORADO
"COLORADO | District, County ( F/M )",Rio Grande,Auto FE,0.0,0.0,2.45,0.0,COLORADO
"COLORADO | District, County ( F/M )",Routt,Auto FE,0.0,0.0,2.45,0.0,COLORADO
"COLORADO | District, County ( F/M )",Saguache,Auto FE,0.0,0.0,2.45,0.0,COLORADO
"COLORADO | District, County ( F/M )",San Juan,Auto FE,0.0,0.0,2.45,0.0,COLORADO
"COLORADO | District, County ( F/M )",San Miguel,Auto FE,0.0,0.0,2.45,0.0,COLORADO
"COLORADO | District, County ( F/M )",Sedgwick,Auto FE,0.0,0.0,2.45,0.0,COLORADO
"COLORADO | District, County ( F/M )",Statewide,Auto FE,3.65,0.0,2.4,0.0,COLORADO
"COLORADO | District, County ( F/M )",Statewide + Denver Lower,Auto FE,0.0,0.0,5.35,0.0,COLORADO
"COLORADO | District, County ( F/M )",Summit,Auto FE,0.0,0.0,2.45,0.0,COLORADO
"COLORADO | District, County ( F/M )",Teller,Auto FE,0.0,0.0,2.45,0.0,COLORADO
"COLORADO | District, County ( F/M )",Washington,Auto FE,0.0,0.0,2.45,0.0,COLORADO
"COLORADO | District, County ( F/M )",Weld,Auto FE,0.0,0.0,2.45,0.0,COLORADO
"COLORADO | District, County ( F/M )",Yuma,Auto FE,0.0,0.0,2.45,0.0,COLORADO
CONNECTICUT | District (Geographic Area) ( F/M ),Fairfield,Auto FE,0.0,0.0,0.0,0.0,CONNECTICUT
CONNECTICUT | District (Geographic Area) ( F/M ),Hartford,Auto FE,0.0,0.0,0.0,0.0,CONNECTICUT
CONNECTICUT | District (Geographic Area) ( F/M ),Litchfield,Auto FE,0.0,0.0,0.0,0.0,CONNECTICUT
CONNECTICUT | District (Geographic Area) ( F/M ),Middlesex,Auto FE,0.0,0.0,0.0,0.0,CONNECTICUT
CONNECTICUT | District (Geographic Area) ( F/M ),New Haven,Auto FE,0.0,0.0,0.0,0.0,CONNECTICUT
CONNECTICUT | District (Geographic Area) ( F/M ),New London,Auto FE,0.0,0.0,0.0,0.0,CONNECTICUT
CONNECTICUT | District (Geographic Area) ( F/M ),Statewide,Auto FE,2.55,0.0,0.0,0.0,CONNECTICUT
CONNECTICUT | District (Geographic Area) ( F/M ),Tolland,Auto FE,0.0,0.0,0.0,0.0,CONNECTICUT
CONNECTICUT | District (Geographic Area) ( F/M ),Windham,Auto FE,0.0,0.0,0.0,0.0,CONNECTICUT
"DELAWARE | Superior, Common Pleas ( F/M )",Kent,Vendor,4.5,1.5,0.0,0.0,DELAWARE
"DELAWARE | Superior, Common Pleas ( F/M )",New Castle,Vendor,4.5,1.5,0.0,0.0,DELAWARE
"DELAWARE | Superior, Common Pleas ( F/M )",Statewide,Vendor,10.85,1.5,0.0,0.0,DELAWARE
"DELAWARE | Superior, Common Pleas ( F/M )",Sussex,Vendor,4.5,1.5,0.0,0.0,DELAWARE
DISTRICT OF COLUMBIA | Superior ( F/M ),Washington,Auto + Processor,0.0,1.5,0.0,0.0,DISTRICT OF COLUMBIA
FLORIDA | Circuit and County ( F/M ),Alachua,Auto FE,1.45,0.0,0.0,0.0,FLORIDA
FLORIDA | Circuit and County ( F/M ),Baker,Auto FE,1.45,0.0,0.0,0.0,FLORIDA
FLORIDA | Circuit and County ( F/M ),Bay,Auto FE,1.45,0.0,0.0,0.0,FLORIDA
FLORIDA | Circuit and County ( F/M ),Bradford,Auto FE,1.45,0.0,0.0,0.0,FLORIDA
FLORIDA | Circuit and County ( F/M ),Brevard,Auto FE,1.45,0.0,0.0,0.0,FLORIDA
FLORIDA | Circuit and County ( F/M ),Broward,Auto FE,1.45,0.0,0.0,0.0,FLORIDA
FLORIDA | Circuit and County ( F/M ),Calhoun,Auto FE,1.45,0.0,0.0,0.0,FLORIDA
FLORIDA | Circuit and County ( F/M ),Charlotte,Auto FE,1.45,0.0,0.0,0.0,FLORIDA
FLORIDA | Circuit and County ( F/M ),Citrus,Auto FE,1.45,0.0,0.0,0.0,FLORIDA
FLORIDA | Circuit and County ( F/M ),Clay,Auto FE,1.45,0.0,0.0,0.0,FLORIDA
FLORIDA | Circuit and County ( F/M ),Collier,Auto FE,1.45,0.0,0.0,0.0,FLORIDA
FLORIDA | Circuit and County ( F/M ),Columbia,Auto FE,1.45,0.0,0.0,0.0,FLORIDA
FLORIDA | Circuit and County ( F/M ),Dade,Auto FE,1.45,0.0,0.0,0.0,FLORIDA
FLORIDA | Circuit and County ( F/M ),De Soto,Auto FE,1.45,0.0,0.0,0.0,FLORIDA
FLORIDA | Circuit and County ( F/M ),Dixie,Auto FE,1.45,0.0,0.0,0.0,FLORIDA
FLORIDA | Circuit and County ( F/M ),Duval,Auto FE,1.45,0.0,0.0,0.0,FLORIDA
FLORIDA | Circuit and County ( F/M ),Escambia,Auto FE,1.45,0.0,0.0,0.0,FLORIDA
FLORIDA | Circuit and County ( F/M ),Flagler,Auto FE,1.45,0.0,0.0,0.0,FLORIDA
FLORIDA | Circuit and County ( F/M ),Franklin,Auto FE,1.45,0.0,0.0,0.0,FLORIDA
FLORIDA | Circuit and County ( F/M ),Gadsden,Auto FE,1.45,0.0,0.0,0.0,FLORIDA
FLORIDA | Circuit and County ( F/M ),Gilchrist,Auto FE,1.45,0.0,0.0,0.0,FLORIDA
FLORIDA | Circuit and County ( F/M ),Glades,Auto FE,1.45,0.0,0.0,0.0,FLORIDA
FLORIDA | Circuit and County ( F/M ),Gulf,Auto FE,1.45,0.0,0.0,0.0,FLORIDA
FLORIDA | Circuit and County ( F/M ),Hamilton,Auto FE,1.45,0.0,0.0,0.0,FLORIDA
FLORIDA | Circuit and County ( F/M ),Hardee,Auto FE,1.45,0.0,0.0,0.0,FLORIDA
FLORIDA | Circuit and County ( F/M ),Hendry,Auto FE,1.45,0.0,0.0,0.0,FLORIDA
FLORIDA | Circuit and County ( F/M ),Hernando,Auto FE,1.45,0.0,0.0,0.0,FLORIDA
FLORIDA | Circuit and County ( F/M ),Highlands,Auto FE,1.45,0.0,0.0,0.0,FLORIDA
FLORIDA | Circuit and County ( F/M ),Hillsborough,Auto FE,1.45,0.0,0.0,0.0,FLORIDA
FLORIDA | Circuit and County ( F/M ),Holmes,Auto FE,1.45,0.0,0.0,0.0,FLORIDA
FLORIDA | Circuit and County ( F/M ),Indian River,Auto FE,1.45,0.0,0.0,0.0,FLORIDA
FLORIDA | Circuit and County ( F/M ),Jackson,Auto FE,1.45,0.0,0.0,0.0,FLORIDA
FLORIDA | Circuit and County ( F/M ),Jefferson,Auto FE,1.45,0.0,0.0,0.0,FLORIDA
FLORIDA | Circuit and County ( F/M ),Lafayette,Auto FE,1.45,0.0,0.0,0.0,FLORIDA
FLORIDA | Circuit and County ( F/M ),Lake,Auto FE,1.45,0.0,0.0,0.0,FLORIDA
FLORIDA | Circuit and County ( F/M ),Lee,Auto FE,1.45,0.0,0.0,0.0,FLORIDA
FLORIDA | Circuit and County ( F/M ),Leon,Auto FE,1.45,0.0,0.0,0.0,FLORIDA
FLORIDA | Circuit and County ( F/M ),Levy,Auto FE,1.45,0.0,0.0,0.0,FLORIDA
FLORIDA | Circuit and County ( F/M ),Liberty,Auto FE,1.45,0.0,0.0,0.0,FLORIDA
FLORIDA | Circuit and County ( F/M ),Madison,Auto FE,1.45,0.0,0.0,0.0,FLORIDA
FLORIDA | Circuit and County ( F/M ),Manatee,Auto FE,1.45,0.0,0.0,0.0,FLORIDA
FLORIDA | Circuit and County ( F/M ),Marion,Auto FE,1.45,0.0,0.0,0.0,FLORIDA
FLORIDA | Circuit and County ( F/M ),Martin,Auto FE,1.45,0.0,0.0,0.0,FLORIDA
FLORIDA | Circuit and County ( F/M ),Monroe,Auto FE,1.45,0.0,0.0,0.0,FLORIDA
FLORIDA | Circuit and County ( F/M ),Nassau,Auto FE,1.45,0.0,0.0,0.0,FLORIDA
FLORIDA | Circuit and County ( F/M ),Okaloosa,Auto FE,1.45,0.0,0.0,0.0,FLORIDA
FLORIDA | Circuit and County ( F/M ),Okeechobee,Auto FE,1.45,0.0,0.0,0.0,FLORIDA
FLORIDA | Circuit and County ( F/M ),Orange,Auto FE,1.45,0.0,0.0,0.0,FLORIDA
FLORIDA | Circuit and County ( F/M ),Osceola,Auto FE,1.45,0.0,0.0,0.0,FLORIDA
FLORIDA | Circuit and County ( F/M ),Palm Beach,Auto FE,1.45,0.0,0.0,0.0,FLORIDA
FLORIDA | Circuit and County ( F/M ),Pasco,Auto FE,1.45,0.0,0.0,0.0,FLORIDA
FLORIDA | Circuit and County ( F/M ),Pinellas,Auto FE,1.45,0.0,0.0,0.0,FLORIDA
FLORIDA | Circuit and County ( F/M ),Polk,Auto FE,1.45,0.0,0.0,0.0,FLORIDA
FLORIDA | Circuit and County ( F/M ),Putnam,Auto FE,1.45,0.0,0.0,0.0,FLORIDA
FLORIDA | Circuit and County ( F/M ),Santa Rosa,Auto FE,1.45,0.0,0.0,0.0,FLORIDA
FLORIDA | Circuit and County ( F/M ),Sarasota,Auto FE,1.45,0.0,0.0,0.0,FLORIDA
FLORIDA | Circuit and County ( F/M ),Seminole,Auto FE,1.45,0.0,0.0,0.0,FLORIDA
FLORIDA | Circuit and County ( F/M ),St. Johns,Auto FE,1.45,0.0,0.0,0.0,FLORIDA
FLORIDA | Circuit and County ( F/M ),St. Lucie,Auto FE,1.45,0.0,0.0,0.0,FLORIDA
FLORIDA | Circuit and County ( F/M ),Statewide,Auto FE,5.2,0.0,25.0,25.0,FLORIDA
FLORIDA | Circuit and County ( F/M ),Sumter,Auto FE,1.45,0.0,0.0,0.0,FLORIDA
FLORIDA | Circuit and County ( F/M ),Suwannee,Processor,3.5,1.5,0.0,0.0,FLORIDA
FLORIDA | Circuit and County ( F/M ),Taylor,Processor,3.5,1.5,0.0,0.0,FLORIDA
FLORIDA | Circuit and County ( F/M ),Union,Auto FE,1.45,0.0,0.0,0.0,FLORIDA
FLORIDA | Circuit and County ( F/M ),Volusia,Auto FE,1.45,0.0,0.0,0.0,FLORIDA
FLORIDA | Circuit and County ( F/M ),Wakulla,Auto FE,1.45,0.0,0.0,0.0,FLORIDA
FLORIDA | Circuit and County ( F/M ),Walton,Auto FE,1.45,0.0,0.0,0.0,FLORIDA
FLORIDA | Circuit and County ( F/M ),Washington,Auto FE,1.45,0.0,0.0,0.0,FLORIDA
"GEORGIA | Superior, State ( F/M )",Appling,Processor,3.95,1.5,0.0,0.0,GEORGIA
"GEORGIA | Superior, State ( F/M )",Atkinson,Processor,3.95,1.5,0.0,0.0,GEORGIA
"GEORGIA | Superior, State ( F/M )",Bacon,Processor,3.95,1.5,0.0,0.0,GEORGIA
"GEORGIA | Superior, State ( F/M )",Baker,Vendor,3.95,1.5,0.0,0.0,GEORGIA
"GEORGIA | Superior, State ( F/M )",Baldwin,Auto FE,0.0,0.0,0.0,0.0,GEORGIA
"GEORGIA | Superior, State ( F/M )",Banks,Auto + Processor,0.0,1.5,0.0,0.0,GEORGIA
"GEORGIA | Superior, State ( F/M )",Barrow,Auto FE,0.0,0.0,0.0,0.0,GEORGIA
"GEORGIA | Superior, State ( F/M )",Bartow,Processor,3.95,1.5,0.0,0.0,GEORGIA
